x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,label
0.5257787108421326,0.47963249683380127,-1.0600497722625732,0.9993807077407837,0.5498092770576477,0.4235759973526001,-1.010542631149292,0.999332070350647,0.5628640055656433,0.4219508469104767,-1.010941743850708,0.9993348121643066,0.5750476717948914,0.42166993021965027,-1.0113184452056885,0.999305009841919,0.5047706365585327,0.42730429768562317,-1.0130445957183838,0.9990836977958679,0.4903593957424164,0.42797133326530457,-1.0130332708358765,0.9990809559822083,0.47762250900268555,0.42919084429740906,-1.0133955478668213,0.9988750219345093,0.5963956117630005,0.4324490427970886,-0.5724462866783142,0.9995980858802795,0.46444734930992126,0.4414919912815094,-0.5832762122154236,0.9989874958992004,0.5540875792503357,0.5292075276374817,-0.8860303163528442,0.9996925592422485,0.5049206614494324,0.5315379500389099,-0.8904558420181274,0.999437689781189,0.7140482664108276,0.6718888878822327,-0.28421133756637573,0.9985089898109436,0.3698464035987854,0.6633074283599854,-0.2895100712776184,0.9854611754417419,0.8207690119743347,0.94478839635849,-0.28444069623947144,0.6789988875389099,0.2522820234298706,0.838178813457489,-0.7654504776000977,0.5296459794044495,0.8355358839035034,1.2043122053146362,-0.544981062412262,0.39514243602752686,0.3152461349964142,0.7031195759773254,-1.6594703197479248,0.5401365756988525,0.8466632962226868,1.2944004535675049,-0.6168332695960999,0.3634260594844818,0.33772939443588257,0.6674100160598755,-1.8231216669082642,0.452612042427063,0.8203609585762024,1.269736409187317,-0.6735591292381287,0.45674756169319153,0.33456069231033325,0.6248857975006104,-1.8204902410507202,0.5032232999801636,0.8052331209182739,1.2423967123031616,-0.575052797794342,0.40887343883514404,0.35098469257354736,0.6655382513999939,-1.6873811483383179,0.47367316484451294,0.6562584042549133,1.3497142791748047,-0.05540585517883301,0.006498087663203478,0.4180186688899994,1.3451272249221802,0.05837773531675339,0.004491935018450022,0.6513317823410034,1.8943209648132324,-0.13648691773414612,0.0158596932888031,0.4190312325954437,1.870864748954773,-0.06820310652256012,0.0057438635267317295,0.6406131982803345,2.395995616912842,0.2930448353290558,0.0011792173609137535,0.4101659655570984,2.372332811355591,0.1996547281742096,0.0004874398000538349,0.6416298151016235,2.469273090362549,0.3017328679561615,0.0004050392017234117,0.40639200806617737,2.44640851020813,0.20706525444984436,0.0004818219458684325,0.608262300491333,2.543937921524048,-0.26837775111198425,0.0005923421704210341,0.43551117181777954,2.519435405731201,-0.3814036250114441,0.0009902912424877286,0
0.519677460193634,0.4671191871166229,-1.1786504983901978,0.999279797077179,0.5462549924850464,0.41224566102027893,-1.1361874341964722,0.9989773035049438,0.5616274476051331,0.4115038514137268,-1.1365890502929688,0.9990301132202148,0.5738713145256042,0.4112147092819214,-1.1369245052337646,0.9989627599716187,0.502116322517395,0.413456529378891,-1.137573003768921,0.9987415075302124,0.4892387390136719,0.41300785541534424,-1.1375168561935425,0.9987687468528748,0.4769899249076843,0.41295498609542847,-1.137988805770874,0.9985456466674805,0.5982592701911926,0.4244614541530609,-0.734652578830719,0.9992831945419312,0.4681885242462158,0.4270092248916626,-0.734369158744812,0.9987533688545227,0.5515130758285522,0.52116858959198,-1.017212152481079,0.9996194839477539,0.500203013420105,0.520873486995697,-1.0176814794540405,0.9994684457778931,0.7185379266738892,0.6727416515350342,-0.40190258622169495,0.9979730248451233,0.3633105456829071,0.672610342502594,-0.3831161856651306,0.9856972098350525,0.82453453540802,0.9554253816604614,-0.32534873485565186,0.6688590049743652,0.26036643981933594,0.9282014966011047,-0.35776057839393616,0.2765089273452759,0.8416434526443481,1.2585808038711548,-0.7225242853164673,0.26560547947883606,0.2596469819545746,1.1571158170700073,-0.9815024137496948,0.23170055449008942,0.8585670590400696,1.3525265455245972,-0.8379117250442505,0.26148971915245056,0.24911072850227356,1.2247843742370605,-1.1331126689910889,0.23272207379341125,0.8232582807540894,1.3355216979980469,-0.9325693845748901,0.347297340631485,0.2689039707183838,1.1935726404190063,-1.2255561351776123,0.28738123178482056,0.8058205842971802,1.3028281927108765,-0.7746157646179199,0.3195982575416565,0.28197425603866577,1.1720430850982666,-1.0403244495391846,0.27319642901420593,0.6564754247665405,1.3416428565979004,-0.04444947466254234,0.003519866382703185,0.41240087151527405,1.3369345664978027,0.04823683202266693,0.002264289418235421,0.6533828377723694,1.889800786972046,-0.14301195740699768,0.008060493506491184,0.41129645705223083,1.8568344116210938,-0.164738267660141,0.002896263962611556,0.6448150873184204,2.3900516033172607,0.2814927399158478,0.0005360252107493579,0.40447530150413513,2.358490467071533,0.0988251119852066,0.000240385634242557,0.6465999484062195,2.4672887325286865,0.2896353602409363,0.00021751702297478914,0.4026257395744324,2.438155174255371,0.10377389192581177,0.00028046188526786864,0.6046660542488098,2.5398640632629395,-0.27992773056030273,0.0003110770194325596,0.43245768547058105,2.5035111904144287,-0.5000765323638916,0.0005290398257784545,0
0.520131528377533,0.4671519994735718,-1.186514139175415,0.9992702603340149,0.5472583174705505,0.41227635741233826,-1.1443030834197998,0.9989550113677979,0.5625292062759399,0.41151687502861023,-1.1447038650512695,0.9990062713623047,0.5749119520187378,0.41122397780418396,-1.145078182220459,0.9989290833473206,0.5026143789291382,0.4135960340499878,-1.142582893371582,0.9987230896949768,0.48959970474243164,0.41326719522476196,-1.1423958539962769,0.9987524747848511,0.4772743582725525,0.41338813304901123,-1.1428101062774658,0.9985378980636597,0.5988603830337524,0.42445042729377747,-0.7335622310638428,0.9992496967315674,0.4682177007198334,0.42711228132247925,-0.7187238931655884,0.9987632632255554,0.551906406879425,0.5211646556854248,-1.0222198963165283,0.9996166825294495,0.5004161596298218,0.5209380388259888,-1.018369197845459,0.999487578868866,0.7182270288467407,0.6727479696273804,-0.41031593084335327,0.9979503154754639,0.3623744547367096,0.6724650263786316,-0.36796921491622925,0.9866374135017395,0.8245756030082703,0.9554194211959839,-0.35471439361572266,0.6629928946495056,0.2576230764389038,0.9251562356948853,-0.3782517910003662,0.2687675654888153,0.8370329141616821,1.2404025793075562,-0.7535492777824402,0.24594064056873322,0.2632587254047394,1.1307350397109985,-1.0845491886138916,0.20651347935199738,0.8509443998336792,1.3337690830230713,-0.8740854263305664,0.24047601222991943,0.2539183497428894,1.1904089450836182,-1.2498018741607666,0.20935460925102234,0.8155809640884399,1.313608169555664,-0.9615786671638489,0.3231510519981384,0.2719152867794037,1.1598526239395142,-1.3376328945159912,0.2634541392326355,0.7999507784843445,1.280770182609558,-0.8027564287185669,0.2974451780319214,0.2858406901359558,1.141852855682373,-1.1447417736053467,0.250130832195282,0.6561400294303894,1.3405085802078247,-0.053897034376859665,0.003239025129005313,0.4122442603111267,1.3365061283111572,0.057579874992370605,0.002097346121445298,0.655009388923645,1.8899551630020142,-0.10662518441677094,0.007632921915501356,0.413384348154068,1.8608012199401855,-0.07704881578683853,0.0027235655579715967,0.6482822299003601,2.3914871215820312,0.3746008276939392,0.000506354495882988,0.4092869758605957,2.364370584487915,0.24476861953735352,0.00022727614850737154,0.6507912874221802,2.4687814712524414,0.38682541251182556,0.000211890263017267,0.40749281644821167,2.443997383117676,0.25625789165496826,0.0002846432907972485,0.6065659523010254,2.5452301502227783,-0.2066018283367157,0.00029280438320711255,0.4378431439399719,2.5138890743255615,-0.3692885935306549,0.0005043047131039202,0
0.5203816890716553,0.4671477675437927,-1.1838030815124512,0.999274730682373,0.5477088689804077,0.41225096583366394,-1.1406887769699097,0.9989516139030457,0.5629317760467529,0.4114631414413452,-1.1410942077636719,0.9990062117576599,0.5753118991851807,0.41117462515830994,-1.1414258480072021,0.9989237785339355,0.5030196309089661,0.4136316180229187,-1.138683557510376,0.9987290501594543,0.49001550674438477,0.4133300185203552,-1.1385360956192017,0.9987626671791077,0.4776983857154846,0.41347581148147583,-1.138944149017334,0.9985564947128296,0.5995163321495056,0.4243384897708893,-0.7326086759567261,0.9992426633834839,0.4682716727256775,0.42710086703300476,-0.7168961763381958,0.9987901449203491,0.5520890951156616,0.5210490226745605,-1.0211455821990967,0.9996150732040405,0.5005842447280884,0.5208064317703247,-1.017259955406189,0.9995026588439941,0.7182713747024536,0.6727573871612549,-0.4150702953338623,0.9979143738746643,0.3621634840965271,0.6715359091758728,-0.3672085106372833,0.9872941970825195,0.8243977427482605,0.9554208517074585,-0.3548470139503479,0.6590450406074524,0.25626516342163086,0.9246057868003845,-0.3970552682876587,0.26276731491088867,0.8370159268379211,1.2402271032333374,-0.738669216632843,0.23472115397453308,0.26479512453079224,1.1200690269470215,-1.1293457746505737,0.19104522466659546,0.8508618474006653,1.3349181413650513,-0.8556258082389832,0.2299363762140274,0.2560243010520935,1.1763570308685303,-1.295710802078247,0.19655360281467438,0.8155558705329895,1.3148235082626343,-0.947492778301239,0.312066912651062,0.2742994725704193,1.1431154012680054,-1.3809856176376343,0.2520044445991516,0.7999556064605713,1.281398057937622,-0.7890018820762634,0.2877523601055145,0.288077175617218,1.1263325214385986,-1.1880271434783936,0.239045187830925,0.6565723419189453,1.338499903678894,-0.053993530571460724,0.0030052827205508947,0.41263628005981445,1.3351876735687256,0.05766766145825386,0.0019561653025448322,0.6569265127182007,1.8896950483322144,-0.10869842767715454,0.007104163523763418,0.41660261154174805,1.860842227935791,-0.09013189375400543,0.0025403506588190794,0.6500914692878723,2.3915092945098877,0.35867857933044434,0.00046412827214226127,0.413224458694458,2.3644020557403564,0.2183847874403,0.00020943199342582375,0.6523480415344238,2.4686102867126465,0.36919400095939636,0.00019926618551835418,0.41172870993614197,2.443734884262085,0.2268768548965454,0.0002720816701184958,0.6090632677078247,2.5445520877838135,-0.21908125281333923,0.00027260964270681143,0.44166359305381775,2.512916088104248,-0.3790323734283447,0.0004751436354126781,0
0.5195022821426392,0.46724921464920044,-1.1916439533233643,0.9992627501487732,0.5473485589027405,0.4122840166091919,-1.1488449573516846,0.9989203214645386,0.5628105401992798,0.41148656606674194,-1.1492807865142822,0.9989749193191528,0.5752297639846802,0.4112114906311035,-1.1496232748031616,0.9988921284675598,0.5028053522109985,0.41366973519325256,-1.1442829370498657,0.998687744140625,0.4899391233921051,0.4133783280849457,-1.1440025568008423,0.9987184405326843,0.4776643216609955,0.41352900862693787,-1.1444220542907715,0.9985135197639465,0.5995572805404663,0.42433270812034607,-0.7378303408622742,0.9992148280143738,0.46838173270225525,0.42709386348724365,-0.7106847167015076,0.9987720251083374,0.5516935586929321,0.5212076306343079,-1.0277851819992065,0.9996159672737122,0.5000247359275818,0.5208429098129272,-1.0203425884246826,0.9995096921920776,0.7184003591537476,0.6729981303215027,-0.42328891158103943,0.9978935718536377,0.3619369864463806,0.670551598072052,-0.3664538562297821,0.9879284501075745,0.8246210217475891,0.957638680934906,-0.36946767568588257,0.6572518348693848,0.25561702251434326,0.9222425818443298,-0.3638044595718384,0.2606600821018219,0.8335717916488647,1.2503536939620972,-0.7559329867362976,0.22386959195137024,0.26476797461509705,1.1144086122512817,-1.0693635940551758,0.17410729825496674,0.8436788320541382,1.351481318473816,-0.8786038160324097,0.2159448117017746,0.25628066062927246,1.174914836883545,-1.2324106693267822,0.18000558018684387,0.8071880340576172,1.3310867547988892,-0.9638211131095886,0.2957667112350464,0.2760644257068634,1.1422057151794434,-1.3279542922973633,0.23459406197071075,0.7933217287063599,1.295586109161377,-0.8042187690734863,0.27378126978874207,0.28897103667259216,1.1235427856445312,-1.131296992301941,0.2231486290693283,0.6568565964698792,1.3389875888824463,-0.064010851085186,0.002764069475233555,0.4126798212528229,1.3356295824050903,0.0677320659160614,0.001817285898141563,0.6582447290420532,1.8919235467910767,-0.09607179462909698,0.0063409144058823586,0.4178074896335602,1.865264654159546,-0.06210017204284668,0.002310070674866438,0.6503841876983643,2.3928418159484863,0.4198044240474701,0.00041129617602564394,0.41375604271888733,2.3701961040496826,0.2967768609523773,0.00018848699983209372,0.6526753902435303,2.4691803455352783,0.4344736933708191,0.00018014769011642784,0.412285715341568,2.449760675430298,0.31258970499038696,0.0002568364725448191,0.6090878248214722,2.5485761165618896,-0.16992762684822083,0.00024342010146938264,0.4421834945678711,2.5190517902374268,-0.3251950144767761,0.00044049069401808083,0
0.5194939374923706,0.4678179621696472,-1.132489800453186,0.9992440342903137,0.547450840473175,0.41294196248054504,-1.0908125638961792,0.9988992810249329,0.5629494190216064,0.4120399057865143,-1.0912855863571167,0.9989569783210754,0.5754166841506958,0.4118017852306366,-1.0916844606399536,0.9988728165626526,0.5029508471488953,0.41444700956344604,-1.0836336612701416,0.9986653327941895,0.4901595115661621,0.4142526686191559,-1.083457112312317,0.998693585395813,0.47802314162254333,0.41453081369400024,-1.0838760137557983,0.9984976649284363,0.6002410650253296,0.42461493611335754,-0.6868411898612976,0.9992122650146484,0.46901506185531616,0.4274374842643738,-0.6490733027458191,0.9987807273864746,0.5517364740371704,0.5217070579528809,-0.9710313677787781,0.9996102452278137,0.5001180768013,0.5212519764900208,-0.9606354832649231,0.9995139241218567,0.7182461619377136,0.673003613948822,-0.36930423974990845,0.99784916639328,0.3632492423057556,0.6679304242134094,-0.29659202694892883,0.9882508516311646,0.8249356150627136,0.9579662680625916,-0.3228965401649475,0.6578394770622253,0.255502849817276,0.9215397238731384,-0.3571077883243561,0.25322720408439636,0.8340021371841431,1.2374619245529175,-0.7176501750946045,0.21944363415241241,0.26502567529678345,1.0928248167037964,-1.101117730140686,0.16441306471824646,0.8441441655158997,1.3335096836090088,-0.8373938798904419,0.21249604225158691,0.25666648149490356,1.1472927331924438,-1.273439645767212,0.1734207421541214,0.8084135055541992,1.3096891641616821,-0.9273573160171509,0.2927784323692322,0.2769511342048645,1.1105400323867798,-1.355909824371338,0.22927816212177277,0.7944468259811401,1.2776484489440918,-0.7678440809249878,0.2708052694797516,0.28967681527137756,1.095531940460205,-1.16002357006073,0.21760223805904388,0.6532477140426636,1.3389650583267212,-0.05997154861688614,0.0026869981084018946,0.41047078371047974,1.3332487344741821,0.06380875408649445,0.0017673077527433634,0.6488795280456543,1.8920148611068726,-0.11808060109615326,0.0061410581693053246,0.40788954496383667,1.862454891204834,-0.13257895410060883,0.002270702738314867,0.636221170425415,2.3929550647735596,0.31804510951042175,0.0003828168264590204,0.3987354636192322,2.3692662715911865,0.14407864212989807,0.00018022758013103157,0.6380946636199951,2.469261884689331,0.3255593478679657,0.00017258341540582478,0.3965340256690979,2.44858717918396,0.15004687011241913,0.0002504002768546343,0.5923811197280884,2.547745943069458,-0.26606693863868713,0.00023023539688438177,0.42572206258773804,2.5183660984039307,-0.475764662027359,0.00042176025453954935,0
0.5193219184875488,0.46799856424331665,-1.1341220140457153,0.9992375373840332,0.5473678112030029,0.4131038784980774,-1.0931103229522705,0.9988890886306763,0.5629348158836365,0.41216474771499634,-1.0935556888580322,0.998944103717804,0.5754150152206421,0.4119279682636261,-1.0939595699310303,0.9988647699356079,0.5029585957527161,0.41464489698410034,-1.0867011547088623,0.9986532926559448,0.49019718170166016,0.41449621319770813,-1.0865013599395752,0.9986752867698669,0.47809261083602905,0.41481781005859375,-1.0869190692901611,0.9984901547431946,0.6006463170051575,0.42467159032821655,-0.6911129355430603,0.9992039799690247,0.4694643020629883,0.4275474548339844,-0.6569299697875977,0.9987858533859253,0.5515546798706055,0.5219736695289612,-0.9735814332962036,0.9996086359024048,0.49993830919265747,0.521532416343689,-0.9637432098388672,0.9995226263999939,0.7179856300354004,0.6723846793174744,-0.3741357922554016,0.9978695511817932,0.36351925134658813,0.6676012873649597,-0.3044583797454834,0.9887403249740601,0.8249486684799194,0.9565936326980591,-0.31283533573150635,0.6567902565002441,0.2553424537181854,0.9210311770439148,-0.29598385095596313,0.24582543969154358,0.8340433835983276,1.2437894344329834,-0.685881495475769,0.21003612875938416,0.2614477276802063,1.1337943077087402,-0.9665355682373047,0.1502087414264679,0.8455994725227356,1.342617154121399,-0.8003028035163879,0.20389311015605927,0.25055503845214844,1.1995476484298706,-1.1234114170074463,0.16100077331066132,0.8096872568130493,1.3252085447311401,-0.8974846601486206,0.28379586338996887,0.2725064754486084,1.1697728633880615,-1.2186623811721802,0.21654099225997925,0.7948895692825317,1.2917405366897583,-0.7382378578186035,0.26200419664382935,0.2856282889842987,1.1493276357650757,-1.027750849723816,0.20486688613891602,0.6529237031936646,1.3381576538085938,-0.05976305529475212,0.002597413258627057,0.41052427887916565,1.3318754434585571,0.06357105076313019,0.0016989480936899781,0.6488624811172485,1.8918688297271729,-0.12791100144386292,0.005896241404116154,0.4080023169517517,1.861504316329956,-0.12824657559394836,0.002195999026298523,0.6369255781173706,2.3929619789123535,0.3135583996772766,0.00035728985676541924,0.39951518177986145,2.368291139602661,0.15444016456604004,0.00017193773237522691,0.6389490365982056,2.4693210124969482,0.32255667448043823,0.00016526553372386843,0.3974290192127228,2.447669267654419,0.16146180033683777,0.0002462704142089933,0.5932507514953613,2.5468342304229736,-0.264003187417984,0.00021820829715579748,0.4266316890716553,2.517533540725708,-0.4598914086818695,0.00040223938412964344,0
0.5229051113128662,0.46624332666397095,-1.194600224494934,0.9992066025733948,0.5503718256950378,0.41165146231651306,-1.1482871770858765,0.9987907409667969,0.5650781393051147,0.41078510880470276,-1.1487427949905396,0.9988992810249329,0.5772820711135864,0.4104655086994171,-1.1490117311477661,0.9987889528274536,0.5054208636283875,0.41322436928749084,-1.146047592163086,0.9985394477844238,0.49205487966537476,0.4131663739681244,-1.145992636680603,0.9986121654510498,0.47954410314559937,0.41370800137519836,-1.1464142799377441,0.998379647731781,0.6015219688415527,0.42347830533981323,-0.7276204228401184,0.9991657137870789,0.469888299703598,0.42698612809181213,-0.710941731929779,0.9986903071403503,0.5531964302062988,0.5202128291130066,-1.0279134511947632,0.9995489120483398,0.5012427568435669,0.5205791592597961,-1.0231753587722778,0.9994665384292603,0.7179365158081055,0.6728147864341736,-0.41682547330856323,0.9977901577949524,0.3629968464374542,0.669184148311615,-0.3522636890411377,0.9880116581916809,0.8267224431037903,0.9566275477409363,-0.4088408052921295,0.6437753438949585,0.2621144950389862,0.9350597262382507,-0.46329349279403687,0.20054545998573303,0.8174399137496948,1.2102910280227661,-0.8238344192504883,0.20386672019958496,0.284282386302948,1.0668145418167114,-1.2584035396575928,0.12665541470050812,0.8252637982368469,1.3054085969924927,-0.943565845489502,0.20179827511310577,0.27454522252082825,1.1047587394714355,-1.428314447402954,0.14763101935386658,0.7877771258354187,1.2783337831497192,-1.0266187191009521,0.28364190459251404,0.2909908592700958,1.0678722858428955,-1.4987239837646484,0.20717266201972961,0.775554895401001,1.2457644939422607,-0.8699910044670105,0.2620243430137634,0.3042377531528473,1.0582683086395264,-1.3126881122589111,0.19504903256893158,0.6577612161636353,1.3409943580627441,-0.049621663987636566,0.0021895249374210835,0.41169896721839905,1.33800208568573,0.053355176001787186,0.0013929373817518353,0.6551940441131592,1.8961762189865112,-0.13316610455513,0.005654868669807911,0.41203707456588745,1.8697351217269897,-0.13097020983695984,0.0019217109074816108,0.6445465087890625,2.4003775119781494,0.3032805025577545,0.0003077112487517297,0.40377697348594666,2.3762121200561523,0.1605766862630844,0.00014328883844427764,0.6466424465179443,2.4779298305511475,0.31162339448928833,0.00015179991896729916,0.40158525109291077,2.455808162689209,0.16726821660995483,0.00020557624520733953,0.6037722229957581,2.552133321762085,-0.2826405465602875,0.00021273794118314981,0.4334605634212494,2.525146961212158,-0.46143683791160583,0.00037421390879899263,0
0.5347964763641357,0.4079151451587677,-1.0330561399459839,0.9994717836380005,0.5591646432876587,0.3562178909778595,-0.9618090391159058,0.9992147088050842,0.5711691379547119,0.3566482961177826,-0.962181568145752,0.9992862343788147,0.5825990438461304,0.35751643776893616,-0.9618366360664368,0.9992126226425171,0.5156480669975281,0.3558059334754944,-0.9649640321731567,0.9990620017051697,0.5011278986930847,0.355154424905777,-0.9648987054824829,0.9991123080253601,0.4881037175655365,0.3550022542476654,-0.9651898145675659,0.998966634273529,0.6013747453689575,0.3825877010822296,-0.5366853475570679,0.9994168877601624,0.47164177894592285,0.38334864377975464,-0.5534687638282776,0.9991299510002136,0.5614215135574341,0.4622567296028137,-0.8804085850715637,0.9996970295906067,0.507651686668396,0.46148788928985596,-0.8852092027664185,0.9996544122695923,0.7182384133338928,0.6739351749420166,-0.31499212980270386,0.9981924891471863,0.35652539134025574,0.6803611516952515,-0.2801428735256195,0.9877616763114929,0.8301998972892761,0.9677525162696838,-0.45638376474380493,0.599984347820282,0.25296124815940857,0.9563219547271729,-0.5361005067825317,0.21400560438632965,0.8253835439682007,1.197149395942688,-1.0223865509033203,0.22043319046497345,0.27085989713668823,1.0171033143997192,-1.4083787202835083,0.1459263116121292,0.8354225158691406,1.271046757698059,-1.1646111011505127,0.22481513023376465,0.26770126819610596,1.0349411964416504,-1.5916945934295654,0.16589726507663727,0.7981405258178711,1.2396018505096436,-1.2298848628997803,0.31563031673431396,0.2815518379211426,0.9970763921737671,-1.6465851068496704,0.23331892490386963,0.7846919298171997,1.215074062347412,-1.0670078992843628,0.2889192998409271,0.29407569766044617,0.9930031299591064,-1.4584236145019531,0.21741586923599243,0.660523533821106,1.3445838689804077,-0.047217417508363724,0.002030824078246951,0.4121158719062805,1.3527553081512451,0.05116228386759758,0.0013074291637167335,0.6579877734184265,1.9014132022857666,-0.10884140431880951,0.005470562260597944,0.41761407256126404,1.8922011852264404,-0.13557837903499603,0.0015507105272263288,0.6602751016616821,2.4115703105926514,0.3510367274284363,0.00026020410587079823,0.4244765639305115,2.397292375564575,0.15440119802951813,9.485494229011238e-05,0.6640802621841431,2.4913623332977295,0.3596504032611847,0.0001274422975257039,0.4229220449924469,2.476520299911499,0.16055545210838318,0.00013844975910615176,0.6261880993843079,2.5599663257598877,-0.22454969584941864,0.00019399180018808693,0.4583497643470764,2.538395404815674,-0.45752471685409546,0.0002839267544914037,0
0.5171167254447937,0.4037826657295227,-1.1976205110549927,0.9990680813789368,0.5413814783096313,0.3542063534259796,-1.1310670375823975,0.9985915422439575,0.5563098192214966,0.3543177545070648,-1.1314777135849,0.9984868764877319,0.5675433874130249,0.3548736274242401,-1.1314918994903564,0.9985113739967346,0.49971550703048706,0.35505741834640503,-1.138948917388916,0.9987218976020813,0.4875127673149109,0.3550339639186859,-1.139103651046753,0.9987504482269287,0.4745391309261322,0.35614556074142456,-1.139815092086792,0.9989216923713684,0.586835503578186,0.38140857219696045,-0.7109094262123108,0.9981605410575867,0.4630044102668762,0.3848223090171814,-0.7408791184425354,0.998976469039917,0.5447520017623901,0.4573255479335785,-1.0408607721328735,0.9994102120399475,0.49249687790870667,0.45816490054130554,-1.0498788356781006,0.9995936751365662,0.7129480838775635,0.6825109124183655,-0.41187119483947754,0.9955838918685913,0.34554803371429443,0.6749191284179688,-0.4392494261264801,0.9933137893676758,0.8256641626358032,0.9809755682945251,-0.4435760974884033,0.6013286113739014,0.24241337180137634,0.9709121584892273,-0.3252646327018738,0.44880411028862,0.822545051574707,1.1996804475784302,-0.9390521049499512,0.2517582178115845,0.24160265922546387,1.286558985710144,-0.8121326565742493,0.21225039660930634,0.8324458003044128,1.2749370336532593,-1.093364953994751,0.24897204339504242,0.24010901153087616,1.3852274417877197,-0.9524338841438293,0.21426120400428772,0.8002360463142395,1.2461826801300049,-1.139569640159607,0.3219679892063141,0.2686002254486084,1.358217477798462,-1.0430771112442017,0.28488776087760925,0.7863991260528564,1.2203848361968994,-0.9747150540351868,0.28768113255500793,0.2768908441066742,1.323330283164978,-0.8647804260253906,0.26659831404685974,0.6358201503753662,1.3624004125595093,-0.04086814820766449,0.004156026057898998,0.3855452537536621,1.3618847131729126,0.044840000569820404,0.00355498562566936,0.6249622106552124,1.9041688442230225,-0.1518017053604126,0.0057144551537930965,0.38247907161712646,1.86922287940979,-0.20217590034008026,0.0018707530107349157,0.6331831812858582,2.40305495262146,0.300314337015152,0.00030657395836897194,0.3882913887500763,2.364529609680176,0.10647977888584137,0.00016651142504997551,0.6362417936325073,2.4825456142425537,0.309070885181427,0.00015670190623495728,0.3856605887413025,2.445800304412842,0.11468248069286346,0.00020384803065098822,0.6043180227279663,2.5461764335632324,-0.2609579563140869,0.000374239549273625,0.4293413758277893,2.5029375553131104,-0.4820658266544342,0.000760360446292907,0
